"regio_inv","TechGroup","TimePeriod","regio_tech","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","N_patents_state","N_patents_TechGroup","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia","onshored_patents_exclsubsidiaries","onshored_patents_notaxhavens","onshored_patents_twoinv","onshored_patents_worldclass","onshored_patents_excldejp","N_inv_nonwestern_classification","imputed_N_inv_nonwestern_classification","N_offshoring_firms"
"New Hampshire","Medical Technology",2015,"NH06",16,11.0650820694696,44.2724355669163,3.23298490164526,0.556404842720047,"NH",6,10367,33636,0.000239886599062261,2.7732003786245,51,35.2728539174713,7.86213779330989,3.86567147009981,10.9593385302602,16.7985732270828,47.6246500109881,11,55.7275644330837,5.64319185542948,22.5789421391273,28.4210578608727,1.64882229983908,0.283766469787224,1.93258876962631,16,9,14,1,15,6,3.18571701776036,12
"New Hampshire","Pharmaceuticals & Biotechnology",1980,"NH07",4,NA,NA,NA,NA,"NH",7,296,21748,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,2,0,3,NA,NA,4
"New Hampshire","Pharmaceuticals & Biotechnology",1991,"NH07",19,NA,NA,NA,NA,"NH",7,2225,16767,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,9,14,14,2,6,1,NA,12
"New Hampshire","Pharmaceuticals & Biotechnology",1994,"NH07",43,NA,NA,NA,NA,"NH",7,4467,23858,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,24,28,31,3,20,NA,NA,15
"New Hampshire","Pharmaceuticals & Biotechnology",1997,"NH07",61,NA,NA,NA,NA,"NH",7,5900,35569,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,34,42,51,7,40,NA,NA,18
"New Hampshire","Pharmaceuticals & Biotechnology",2000,"NH07",79,NA,NA,NA,NA,"NH",7,7248,36955,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,25,53,64,11,42,NA,NA,24
"New Hampshire","Pharmaceuticals & Biotechnology",2003,"NH07",140,14.3389464574769,53.6695215952883,6.7231181520648,3.58706336950588,"NH",7,7184,33501,0.000501581070766547,6.45864435338444,35,60.4638036220397,10.6818360183847,8.33278156000259,13.7814379196039,24.2312444420027,40.0756204380932,7,46.3304784047117,5.0186312601169,18.7843325583509,16.2156674416491,2.35309135322268,1.25547217932706,3.60856353254974,53,101,130,26,69,4,7.71618362717434,36
"New Hampshire","Pharmaceuticals & Biotechnology",2006,"NH07",99,NA,NA,NA,NA,"NH",7,7021,29244,0.000501581070766547,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,67,77,89,23,44,6,NA,32
"New Hampshire","Pharmaceuticals & Biotechnology",2009,"NH07",84,19.3577816959308,47.0683595378265,3.40293533412276,5.73588498503758,"NH",7,8290,27864,0.000501581070766547,5.2948786719059,30,42.8190901666907,12.3656963548114,6.6655171493981,15.5666949565016,16.3456462198035,38.1737354908089,9,52.9316404621735,5.80733450877923,14.120507861348,15.879492138652,1.02088060023683,1.72076549551127,2.7416460957481,72,73,76,17,27,6,6.28152957293824,28
"New Hampshire","Pharmaceuticals & Biotechnology",2012,"NH07",62,23.0839834170376,71.9050089109916,2.51488558380953,13.8083750773226,"NH",7,8361,28241,0.000501581070766547,5.69922072227771,39,43.5759235240428,13.0788294575861,7.17166151908965,16.4578531884303,16.0604711113001,36.8562954321296,10,28.0949910890084,9.00275353264465,28.0429534752867,10.9570465247133,0.980805377685716,5.3852662801558,6.36607165784152,56,57,57,10,13,9,6.76702215053608,15
"New Hampshire","Pharmaceuticals & Biotechnology",2015,"NH07",78,9.75914947018023,36.4919561233053,2.87548126336744,2.57485166875299,"NH",7,10367,32054,0.000501581070766547,7.63046485541634,49,58.6186770428016,13.017122255838,9.72637411163633,16.5926196262233,21.8466065962165,37.269020213924,11,63.5080438766947,4.78198324038831,17.8810585004196,31.1189414995804,1.40898581905005,1.26167731768896,2.67066313673901,77,74,64,20,32,4,9.01937269816527,18
"New Hampshire","Semiconducturs",1991,"NH013",5,18.4995069796525,48.0987429649716,8.37998776074329,3.48262536464539,"NH",13,2225,4251,8.72314905680951e-05,0.503461717207744,32,6.14305615602632,8.19562290202816,0.735182744168319,11.9677034605504,3.05103054709059,49.66633007412,3,51.9012570350284,5.91984223348879,15.3915977487909,16.6084022512091,2.68159608343785,1.11444011668652,3.79603620012438,5,4,4,0,2,6,0.669879312294173,5
"New Hampshire","Semiconducturs",1994,"NH013",25,16.8182050308701,58.3348577400831,4.85963893087763,6.09364131520013,"NH",13,4467,6375,8.72314905680951e-05,0.627033302107496,74,7.51861459384157,8.33974523206833,0.903059456067334,12.0109821403403,3.54215070458993,47.1117472558212,4,41.6651422599169,12.4454717228439,43.1677947276615,30.8322052723385,3.59613280884945,4.5092945732481,8.10542738209755,25,25,9,6,0,12,0.820332101678851,3
"New Hampshire","Semiconducturs",1997,"NH013",67,15.1779906080481,46.8542126733921,2.81107249435276,6.47301486730515,"NH",13,5900,10792,8.72314905680951e-05,0.829746230810395,103,8.46879953883845,9.79768415824611,1.14423025470644,13.5111269248839,3.7882915563955,44.7323323574038,5,53.1457873266079,15.6333303262896,48.2598390535939,54.7401609464061,2.89540466918334,6.6672053133243,9.56260998250765,67,67,30,4,5,15,1.04065632509905,5
"New Hampshire","Semiconducturs",2000,"NH013",95,21.1637403725982,53.3242903230019,4.84487026284086,12.5265105330844,"NH",13,7248,15282,8.72314905680951e-05,1.53551109786776,111,12.5568045347552,12.2285179610602,2.11058767884562,16.8083183345241,4.80287869254802,38.2492112484065,6,46.6757096769981,23.491751813584,59.1899622585321,51.8100377414679,5.37780599175336,13.9044266917237,19.2822326834771,95,91,50,6,6,24,1.93528010517175,9
"New Hampshire","Semiconducturs",2003,"NH013",159,19.9345249337018,58.2206289769641,6.93065474279528,7.47875372051408,"NH",13,7184,16723,8.72314905680951e-05,1.55395575478414,159,12.5291828793774,12.402690340979,2.00333567875599,15.9893561937978,5.06833522250104,40.4522407510176,7,41.7793710230359,31.6958946445858,92.5708000733728,66.4291999266272,11.0197410410445,11.8912184156174,22.9109594566619,159,135,74,19,34,32,1.89547625577037,16
"New Hampshire","Semiconducturs",2006,"NH013",209,29.8179357616226,61.4331166916808,7.61622929275061,11.2193217180056,"NH",13,7021,15413,8.72314905680951e-05,1.35391717642168,122,10.3636450977566,13.0641020958423,1.79987744376441,17.367223855958,4.15044546487907,40.04812424325,8,38.5668833083192,36.3778816291796,74.9484023638506,47.0515976361494,9.29179973715575,13.6875724959668,22.9793722331226,194,177,125,25,62,34,1.64858846863491,22
"New Hampshire","Semiconducturs",2009,"NH013",256,32.8077904540194,55.1139970502362,12.8698095876436,9.55946560876528,"NH",13,8290,13000,8.72314905680951e-05,1.3594068865798,115,9.91617428063602,13.7089854222753,1.76531023997895,17.8023317261193,3.88653338515865,39.1938793648287,9,44.8860029497638,37.7289590221223,63.3810966077716,51.6189033922284,14.8002810257901,10.9933854500801,25.7936664758702,255,191,151,28,112,38,1.67514872468433,19
"New Hampshire","Semiconducturs",2012,"NH013",557,44.9934848208298,74.2950279168546,15.8093844900528,19.4045756306271,"NH",13,8361,14203,8.72314905680951e-05,1.45033043593738,175,9.18143824758611,15.7963316511843,1.85305038279325,20.1825719764595,3.16428700674167,34.4639578398689,10,25.7049720831454,78.7385984364521,130.016298854495,44.9837011455045,27.6664228575924,33.9580073535975,61.6244302111899,554,363,374,92,473,78,1.77726298469332,49
"New Hampshire","Semiconducturs",2015,"NH013",1240,51.391453225981,74.3652723615818,21.6130301606698,21.276412826002,"NH",13,10367,16247,8.72314905680951e-05,1.89620661141381,192,9.94379593601384,19.0692430095658,2.37901233479096,23.9245892624848,3.10910518020935,31.2667838340183,11,25.6347276384182,98.6715901938834,142.781322934237,49.2186770657629,41.4970179084861,40.8507126259239,82.34773053441,1240,201,1036,247,1173,98,2.27008264353466,26
"New Hampshire","Transport",1994,"NH012",4,NA,NA,NA,NA,"NH",12,4467,8028,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,4,2,0,4,1,NA,1
"New Hampshire","Transport",1997,"NH012",4,NA,NA,NA,NA,"NH",12,5900,10649,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,4,3,0,4,NA,NA,2
"New Hampshire","Transport",2000,"NH012",9,NA,NA,NA,NA,"NH",12,7248,11471,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,9,6,4,9,1,NA,2
"New Hampshire","Transport",2003,"NH012",5,NA,NA,NA,NA,"NH",12,7184,11983,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,5,NA,NA,3
"New Hampshire","Transport",2006,"NH012",6,NA,NA,NA,NA,"NH",12,7021,10493,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,6,6,6,0,6,NA,NA,2
"New Hampshire","Transport",2012,"NH012",9,NA,NA,NA,NA,"NH",12,8361,10035,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,9,8,9,0,9,NA,NA,2
"New Hampshire","Transport",2015,"NH012",9,NA,NA,NA,NA,"NH",12,10367,15007,2.18078726420238e-05,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,9,8,6,2,9,NA,NA,3
"New Jersey","Audiovisual Technologies",1980,"NJ01",1,9.23296597390365,42.7594397152407,0.747253470707108,3.69010815189349,"NJ",1,4065,8904,0.00202813215570821,8.05875572651745,95,140.689292405246,5.72805192829086,13.0242466858319,9.25745411265303,77.4322351249723,55.0377600179651,1,57.2405602847593,8.77131767520847,40.6214677294787,54.3785322705213,0.709890797171752,3.50560274429881,4.21549354147056,1,1,1,0,0,8,11.6223616493586,2
"New Jersey","Audiovisual Technologies",1988,"NJ01",4,19.0940267155757,42.8718115764158,7.02626674953176,5.47787272169467,"NJ",1,3961,6411,0.00202813215570821,14.0209503977436,88,143.103617235913,9.79776099903153,22.776412331269,15.9160283794372,75.0790798962288,52.4648372601633,2,57.1281884235842,16.8027435097066,37.7271941872459,50.2728058127541,6.18311473958795,4.82052799509131,11.0036427346793,4,4,3,0,0,17,21.7513245681048,1
"New Jersey","Audiovisual Technologies",1991,"NJ01",13,8.21468985039538,45.2369128677487,2.89978378728375,2.46280650730497,"NJ",1,4652,6121,0.00202813215570821,31.0132622920894,315,544.832636787241,5.69225486838817,54.5239282399234,10.0074636793859,276.078283027874,50.6721265186768,3,54.7630871322513,25.8762730287454,142.496275533408,172.503724466592,9.13431892994381,7.75784049801065,16.8921594279545,12,13,11,3,6,25,49.194054373559,4
"New Jersey","Audiovisual Technologies",1994,"NJ01",39,8.72584200106717,45.8709558887383,2.42692259522495,2.32462241910773,"NJ",1,5878,8932,0.00202813215570821,59.3105392223505,439,805.360234423788,7.36447327384937,95.5762581440541,11.867516430388,401.715261797324,49.8801957964487,4,54.1290441112617,38.3064463846849,201.373496351561,237.626503648439,10.6541901930375,10.2050924198829,20.8592826129204,31,39,33,9,14,33,87.885198935911,10
"New Jersey","Audiovisual Technologies",1997,"NJ01",32,9.45747820091443,43.368068700192,2.59035061860719,4.32656480087048,"NJ",1,7310,13475,0.00202813215570821,75.8205942006251,493,931.783061920546,8.13715094201728,119.458194799446,12.8203870279875,478.54523849477,51.3580100402787,5,56.631931299808,46.6253675305082,213.804578691947,279.195421308053,12.7704285497334,21.3299644682915,34.1003930180249,28,30,24,8,16,41,110.962255590986,12
"New Jersey","Audiovisual Technologies",2000,"NJ01",60,12.1883109191649,46.2497504723059,3.06751443160319,4.98946098304767,"NJ",1,7973,15730,0.00202813215570821,88.8062223486664,491,975.826199740597,9.10061877537965,139.21544580715,14.2664181228335,504.256749416683,51.6748525045473,6,53.7502495276941,59.8446066130997,227.086274819022,263.913725180978,15.0614958591716,24.4982534267641,39.5597492859357,46,59,47,18,15,57,132.651222427383,17
"New Jersey","Audiovisual Technologies",2003,"NJ01",100,10.2441442169505,46.9744538088789,2.74384373880583,4.17275530724743,"NJ",1,7513,15781,0.00202813215570821,102.530578397219,438,992.287505404237,10.3327491114029,156.488394149151,15.7704690724087,500.778043079887,50.4670310119324,7,53.0255461911211,44.8693516702433,205.74810768289,232.25189231711,12.0180355759695,18.2766682457437,30.2947038217133,84,100,81,26,65,39,147.065765063969,18
"New Jersey","Audiovisual Technologies",2006,"NJ01",143,17.0881556295257,48.2536347048187,4.70144427551528,7.52446022307818,"NJ",1,7951,14645,0.00202813215570821,113.184293439223,385,866.74261420954,13.058581819292,165.240229410266,19.0645096596483,431.048367097711,49.7319919467468,8,51.7463652951813,65.7893991736741,185.776493613552,199.223506386448,18.1005604607338,28.969171858851,47.0697323195848,138,142,123,38,121,66,159.739961881943,21
"New Jersey","Audiovisual Technologies",2009,"NJ01",156,13.9323339773859,45.0495792894088,4.20773122848613,5.4035274806027,"NJ",1,7483,13748,0.00202813215570821,114.74663479012,383,816.114954124033,14.0601068771349,165.025976652967,20.2209230230435,402.661876825742,49.3388676179735,9,54.9504207105912,53.3608391333878,172.539888678436,210.460111321564,16.1156106051019,20.6955102507083,36.8111208558102,149,153,138,33,149,53,161.867921174113,12
"New Jersey","Audiovisual Technologies",2012,"NJ01",64,13.1281598564441,43.7821314735007,2.61666438105988,5.5789148464989,"NJ",1,7484,14601,0.00202813215570821,124.867549056059,412,847.574338281212,14.7323418626945,181.26135699455,21.3858948776255,419.357855423893,49.4774129516834,10,56.2178685264993,54.0880186085498,180.382381670823,231.617618329177,10.7806572499667,22.9851291675755,33.7657864175422,63,64,48,8,57,52,177.714592493849,12
"New Jersey","Audiovisual Technologies",2015,"NJ01",23,16.0271095552699,44.1332563143284,6.68751639107168,4.80074942240143,"NJ",1,8004,15479,0.00202813215570821,141.645090176469,422,930.392996108949,15.2242214600552,205.226463727534,22.0580404824438,453.479963175761,48.7406896948157,11,55.8667436856716,67.6344023232392,186.242341646466,235.757658353534,28.2213191703225,20.259162562534,48.4804817328565,13,16,16,4,15,66,201.301860939198,13
"New Jersey","Chemistry & Materials",1980,"NJ04",45,9.91424891894169,44.2120043626945,1.50196825072321,4.14486145710815,"NJ",4,4065,32850,0.0179478791843856,30.5972194591108,554,400.265792381227,7.64422542258345,47.6020035382755,11.8925984793968,220.66453042233,55.1295001028121,1,55.7879956373055,54.9249390109369,244.934504169327,309.065495830673,8.32090410900657,22.9625324723791,31.2834365813857,29,38,30,6,25,51,45.5012921787535,20
"New Jersey","Chemistry & Materials",1988,"NJ04",49,13.6203783671986,50.6609776272676,2.821330256745,5.02790487066081,"NJ",4,3961,19761,0.0179478791843856,29.8593273615228,415,331.713599461978,9.00153849885958,46.4950247005434,14.0166169780063,174.157173112589,52.5022710540245,2,49.3390223727324,56.5245702238743,210.24305715316,204.75694284684,11.7085205654917,20.8658052132423,32.5743257787341,41,40,35,9,35,50,43.984041703051,23
"New Jersey","Chemistry & Materials",1991,"NJ04",71,13.7087719367018,51.3725490706792,3.29651763989998,6.02515744139514,"NJ",4,4652,17903,0.0179478791843856,21.9376728661847,250,225.995436422155,9.70713091091165,33.989650994924,15.0399722813128,114.689286394039,50.7484966111446,3,48.6274509293208,34.2719298417544,128.431372676698,121.568627323302,8.24129409974994,15.0628936034879,23.3041877032378,48,64,51,12,55,32,32.2092916440285,21
"New Jersey","Chemistry & Materials",1994,"NJ04",89,16.9633444502834,54.0196909550008,3.87291718720221,5.44922867470362,"NJ",4,5878,20883,0.0179478791843856,21.98604612127,180,201.559542681462,10.9079658689323,33.4468814870788,16.5940451353063,100.219972795527,49.7222664143027,4,45.9803090449992,30.5340200105101,97.2354437190015,82.7645562809985,6.97125093696398,9.80861161446651,16.7798625514305,61,77,66,20,72,29,31.9154182178331,30
"New Jersey","Chemistry & Materials",1997,"NJ04",129,21.1685916411231,52.9462647449683,7.70323849202148,9.48597736266653,"NJ",4,7310,24893,0.0179478791843856,27.4807500246139,205,205.071287889706,13.4005839176248,40.1472739925372,19.5772281949728,94.4852533509881,46.0743453280528,5,47.0537352550317,43.3956128643024,108.539842727185,96.460157272815,15.791638908644,19.4462535934664,35.2378925021104,77,116,99,16,88,44,39.0515136394393,47
"New Jersey","Chemistry & Materials",2000,"NJ04",177,21.1156856854326,59.8613074784306,4.86795813343733,9.79357467932219,"NJ",4,7973,24944,0.0179478791843856,40.4411533215638,248,273.916126242974,14.7640644149921,60.1851589573089,21.9721123333653,123.168916349038,44.96592370753,6,40.1386925215694,52.3669004998728,148.456042546508,99.543957453492,12.0725361709246,24.288065204719,36.3606013756436,109,153,129,28,132,52,58.0088799401493,54
"New Jersey","Chemistry & Materials",2003,"NJ04",252,25.6027447684794,62.3572658070466,7.90608117741452,10.4834317787997,"NJ",4,7513,24566,0.0179478791843856,47.0777868668817,283,299.229956285728,15.7329792281653,71.3573130878851,23.846981757317,128.332072046188,42.8874413642085,7,37.6427341929534,72.4557676947968,176.471062233942,106.528937766058,22.3742097320831,29.6681119340032,52.0423216660863,158,223,207,40,211,69,69.201538702096,70
"New Jersey","Chemistry & Materials",2006,"NJ04",232,22.6275531534973,65.5628607788504,6.36667892137273,7.54597663871516,"NJ",4,7951,23063,0.0179478791843856,56.8162535175736,259,342.468319162223,16.5902217339585,86.7194293301416,25.3218836540216,147.863810286207,43.1759091316606,8,34.4371392211496,58.605362667558,169.807809417223,89.1921905827774,16.4896984063554,19.5440794942723,36.0337779006276,128,198,178,39,151,57,85.8388117352204,65
"New Jersey","Chemistry & Materials",2009,"NJ04",244,17.2199121476895,54.5014591804839,4.04985705785058,5.87791914482787,"NJ",4,7483,22977,0.0179478791843856,47.2690089739697,204,268.136378921074,17.628719073544,69.2659225115711,25.8323479977924,113.450682057316,42.3108130697587,9,45.4985408195161,35.1286207812866,111.182976728187,92.8170232718129,8.26170839801518,11.9909550554489,20.252663453464,157,198,184,45,151,36,68.0836563436563,78
"New Jersey","Chemistry & Materials",2012,"NJ04",231,27.6009002035999,61.1911456510724,7.09434846539153,13.2736757390161,"NJ",4,7484,26136,0.0179478791843856,57.8806159603686,220,297.986213191142,19.4239241274029,84.9715366681233,28.5152577222151,126.426648751891,42.427012779546,10,38.8088543489276,60.7219804479197,134.620520432359,85.3794795676406,15.6075666238614,29.2020866258355,44.8096532496968,160,200,167,42,135,59,83.7684386889341,54
"New Jersey","Chemistry & Materials",2015,"NJ04",251,26.7763489331862,66.0968505818407,6.30616460723825,11.0000580732462,"NJ",4,8004,26540,0.0179478791843856,68.4001951042485,298,363.831435845703,18.7999684373772,103.653017649263,28.4892968108508,148.968579871699,40.9443949023897,11,33.9031494181593,79.7935198208949,196.968614733885,101.031385266115,18.79237052957,32.7801730582738,51.5725435878438,169,209,201,81,137,78,102.856948362955,56
"New Jersey","Computer Science",1980,"NJ05",9,10.8101774494897,37.4290940388211,6.08136385898014,3.02419171055932,"NJ",5,4065,7000,0.0017446298113619,14.4797681101353,77,164.247249843878,8.81583595700923,21.7429687441011,13.2379499594474,94.4026410238561,57.475934065008,1,62.5709059611789,8.32383663610703,28.8204024098923,48.1795975901077,4.68265017141471,2.32862761713068,7.01127778854539,9,9,2,1,0,8,21.0832001778751,1
"New Jersey","Computer Science",1988,"NJ05",7,16.8135013187448,43.9140771324091,5.36487751787769,5.58409575953495,"NJ",5,3961,6161,0.0017446298113619,19.8348197901505,93,186.854109621944,10.6151370340646,31.9536011277258,17.1008286584526,98.6452449070421,52.7926547115438,2,56.0859228675909,15.6365562264327,40.8400917331405,52.1599082668595,4.98933609162625,5.19320905636751,10.1825451479938,7,7,3,1,3,15,31.0440810651337,2
"New Jersey","Computer Science",1991,"NJ05",5,25.900197665926,53.7727129821756,5.88384355583329,10.1459672416246,"NJ",5,4652,8125,0.0017446298113619,28.9345327514495,80,230.9704088005,12.527376516202,45.4707495220189,19.6868290436695,120.222531704909,52.0510537818511,3,46.2272870178244,20.7201581327408,43.0181703857405,36.9818296142595,4.70707484466664,8.11677379329967,12.8238486379663,5,5,3,0,1,20,44.3360157214646,2
"New Jersey","Computer Science",1994,"NJ05",6,16.2129937844369,49.1591951902178,3.39266816929697,7.47182832837176,"NJ",5,5878,12718,0.0017446298113619,33.6939177399276,131,249.626555219292,13.4977297228366,56.0104111148705,22.4376813859673,120.553852105277,48.2936809344554,4,50.8408048097822,21.2390218576123,64.3985456991853,66.6014543008147,4.44439530177902,9.78809511016701,14.232490411946,4,6,5,1,1,20,55.6053828730609,5
