"TechGroup","regio_inv","TimePeriod","non_western_share","onshored_patents","reg_label","TechGroup_No","regio_tech","N_patents_TechGroup","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","N_inv_nonwestern"
"Audiovisual Technologies","Washington","2005",23.3259527094279,47,"WA","03","WA03",23322,17.6307191963038,341,252.973723399145,6.96938755512005,26.0660530031528,10.3038579078134,143.858978073998,56.8671623839032,79.5414987391491
"Audiovisual Technologies","Maryland","1990",4.61693498924805,1,"MD","03","MD03",13127,9.78321034796267,93,233.755800547629,4.1852267730012,16.4709979151927,7.04624136667644,132.863450017663,56.8385681580513,4.29374954000069
"Audiovisual Technologies","New Hampshire","2010",20.0575352655715,32,"NH","03","NH03",30080,9.21218612245638,810,134.252293798338,6.86184635049448,11.9397661334735,8.89352859133148,74.5103550379413,55.5002472805897,162.466035651129
"Audiovisual Technologies","Tennessee","2000",5.40744776153292,3,"TN","03","TN03",26163,5.3077583794324,215,117.522697795071,4.51636873473389,6.64183187905963,5.65153115412755,82.2210719454236,69.9618656549184,11.6260126872958
"Audiovisual Technologies","North Dakota","1990",2.45944675079789,0,"ND","03","ND03",13127,4.87907226939205,235,93.8467118220685,5.19898052330558,7.14705310203995,7.61566704179323,53.7390968751817,57.2626316168327,5.77969986437505
"Audiovisual Technologies","Tennessee","2005",10.6414311897607,2,"TN","03","TN03",23322,6.31776409347703,196,100.552505164049,6.28304991821912,7.555273847332,7.5137599356732,68.3230151135024,67.9476011085306,20.857205131931
"Audiovisual Technologies","New Jersey","2005",15.3880064174378,262,"NJ","03","NJ03",23322,192.846794322839,620,1385.8956141615,13.914958121829,278.319870852084,20.0823112511597,684.754810426646,49.4088301766463,95.4056397881141
"Audiovisual Technologies","Florida","2000",5.57929803470437,6,"FL","03","FL03",26163,19.6460490023686,167,457.859922178988,4.29084269024282,34.6756333720936,7.57341529415149,261.23360952179,57.0553562055749,9.31742771795629
"Audiovisual Technologies","New Jersey","2010",14.5950145002145,87,"NJ","03","NJ03",30080,266.512639232528,834,1777.96733439016,14.98973766714,386.487820722084,21.7376221287355,872.837818599655,49.0918928439726,121.722420931789
"Audiovisual Technologies","Arkansas","1985",NA,1,"AR","03","AR03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","North Dakota","2000",2.53400196080603,1,"ND","03","ND03",26163,8.70963282071748,281,115.927367055772,7.51300839647927,12.1215086110565,10.4561234494569,67.4209740357283,58.1579447097187,7.12054550986494
"Audiovisual Technologies","Arkansas","1990",4.57972639840666,0,"AR","03","AR03",13127,0.488217600620368,112,15.0671326319835,3.24028209311713,0.543239089194472,3.60545767043506,10.1242823256685,67.1944859911659,5.12929356621546
"Audiovisual Technologies","Massachusetts","1990",11.3786441704736,13,"MA","03","MA03",13127,28.2033271700316,851,741.302925493587,3.80456169807407,60.0981469257268,8.10709695846826,379.051226628166,51.1331081522145,96.8322618907301
"Audiovisual Technologies","Alaska","2005",12.1258735763637,39,"AK","03","AK03",23322,0.00995500989355535,144,0.909977422299083,1.09398427363217,0.0167364088310013,1.83921143765483,0.371907054590545,40.8699211075931,17.4612579499637
"Audiovisual Technologies","New Jersey","1980",9.23296597390365,1,"NJ","03","NJ03",8904,8.05875572651745,95,140.689292405246,5.72805192829086,13.0242466858319,9.25745411265303,77.4322351249723,55.0377600179651,8.77131767520847
"Audiovisual Technologies","Louisiana","2000",2.17333758264216,0,"LA","03","LA03",26163,5.75915860127082,45,125.499351491569,4.58899471018996,9.69833575906499,7.72779750954848,77.9878222535515,62.1420121511867,0.978001912188972
"Audiovisual Technologies","Arkansas","2005",5.26449450354416,2,"AR","03","AR03",23322,1.10354466292332,87,15.9246048902339,6.92980874897618,1.18713630212101,7.45473002503844,10.5548677357992,66.280248763171,4.58011021808342
"Audiovisual Technologies","Mississippi","2005",3.69252168932416,4,"MS","03","MS03",23322,0.0560715112288434,159,14.5596387567853,0.385116088149591,0.123717224435854,0.849727294079994,10.8091171867202,74.2402841669595,5.87110948602542
"Audiovisual Technologies","Florida","1990",4.88742382662396,2,"FL","03","FL03",13127,10.6129845272223,130,370.651462746794,2.86333269767033,20.5993071331434,5.55759499247293,208.220934952756,56.1770169230385,6.35365097461115
"Audiovisual Technologies","Vermont","2000",8.7446663454132,1,"VT","03","VT03",26163,6.63368888333463,424,108.482490272374,6.1149858070911,9.80521084160914,9.03851931956079,69.3550719751982,63.9320426744115,37.077385304552
"Audiovisual Technologies","Florida","1995",7.66297786405777,2,"FL","03","FL03",23894,16.4560517250791,102,445.782677619254,3.69149645135703,30.1391916250007,6.76096069635591,256.302280898687,57.4948946575255,7.81623742133892
"Audiovisual Technologies","Vermont","1990",7.11794330951342,0,"VT","03","VT03",13127,3.68749038012602,450,87.8198587692751,4.19892542735007,5.76336360567505,6.56271108430823,55.2807043352011,62.9478401695424,32.0307448928104
"Audiovisual Technologies","Illinois","1990",7.74888367093857,12,"IL","03","IL03",13127,29.7034444729439,1890,929.857328145266,3.1944088166936,61.7698123030693,6.64293439793372,501.123759872086,53.892542942222,146.453901380739
"Audiovisual Technologies","Vermont","2005",13.7029047081106,7,"VT","03","VT03",23322,7.89377862064854,401,92.8176970745064,8.50460512321488,11.0645001282272,11.9206794361053,57.6317909587076,62.0913821126649,54.9486478795237
"Audiovisual Technologies","Kansas","2000",6.31969210060839,12,"KS","03","KS03",26163,2.84155055075622,261,66.4721141374838,4.27480092611327,6.42341724835682,9.66332624094265,36.0768927440423,54.2737254744519,16.4943963825879
"Audiovisual Technologies","West Virginia","1980",NA,1,"WV","03","WV03",8904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","California","2010",34.6071741512086,418,"CA","03","CA03",30080,370.791554124403,1885,3061.53600422731,12.1112916396352,610.598372581266,19.9441839566206,1568.54112678346,51.2337965197094,652.345232750283
"Audiovisual Technologies","Virginia","2010",14.9618575178215,0,"VA","03","VA03",30080,27.9085553505675,122,280.178700100879,9.96098395078532,40.5168919606876,14.4610892784139,170.868013494787,60.9853687783066,18.2534661717422
"Audiovisual Technologies","Minnesota","2005",9.29469085216095,56,"MN","03","MN03",23322,26.7364633639701,1131,577.835663159917,4.62700125114477,49.1535492265923,8.50649282493125,344.298086702215,59.5840839624552,105.12295353794
"Audiovisual Technologies","North Dakota","2010",4.85956172276272,2,"ND","03","ND03",30080,15.2480260322186,324,127.247826295816,11.9829363503398,20.0755292400535,15.7767168402417,71.4130159807194,56.1212069860462,15.7449799817512
"Audiovisual Technologies","Texas","2010",16.1986369639613,75,"TX","03","TX03",30080,102.843083376104,615,1249.13003794975,8.23317671112167,148.878115891679,11.9185442162642,785.778593676869,62.9060682078064,99.6216173283623
"Audiovisual Technologies","North Dakota","1995",5.12057561378364,1,"ND","03","ND03",23894,7.47308821806331,258,112.869481673632,6.62099985510001,10.5640227675554,9.35950321638034,66.148262688714,58.6059771940701,13.2110850835618
"Audiovisual Technologies","Tennessee","2010",7.72181618576623,6,"TN","03","TN03",30080,9.17755429712441,267,128.998943171446,7.11444146090945,10.8951133578083,8.44589350110262,87.0894378013413,67.5117451819701,20.6172492159958
"Audiovisual Technologies","Illinois","1985",10.4399683885399,6,"IL","03","IL03",8337,5.10996472804118,50,129.079118028534,3.95878497319107,10.9557634280364,8.48763424740358,73.283548239243,56.7741315237705,5.21998419426997
"Audiovisual Technologies","New York","1980",9.99228785920603,1,"NY","03","NY03",8904,11.6231945149665,288,229.278282173224,5.06947034180281,18.3396551112257,7.99886275202018,132.43230214649,57.7605087107358,28.7777890345134
"Audiovisual Technologies","New York","1985",12.5844694778478,1,"NY","03","NY03",8337,22.3613329408338,385,296.642936061872,7.53813093872891,38.1775729872757,12.8698742987471,164.278289100455,55.3791340125459,48.450207489714
"Audiovisual Technologies","Virginia","1990",5.80355277583234,0,"VA","03","VA03",13127,9.01879094482896,120,206.634961810059,4.36460067833009,14.8959591170721,7.20882806403525,128.580099915473,62.2257234638084,6.96426333099881
"Audiovisual Technologies","Rhode Island","2005",4.32451049203283,8,"RI","03","RI03",23322,2.10284087460321,148,33.2141759139165,6.33115474565226,4.06617312879224,12.2422821488355,17.1023154334299,51.4910123850586,6.40027552820858
"Audiovisual Technologies","Arkansas","1995",5.09763759633812,1,"AR","03","AR03",23894,0.776197606298284,96,18.1212470576932,4.28335645900681,0.851209079520102,4.69729857338228,12.4621314044136,68.7708266695857,4.8937320924846
"Audiovisual Technologies","Illinois","2000",11.382236594263,27,"IL","03","IL03",26163,54.4972392732446,1875,1148.63813229572,4.74450897466933,104.818191088475,9.12543194774325,628.70896549484,54.7351640014139,213.416936142431
"Audiovisual Technologies","Michigan","1995",8.33242388797101,18,"MI","03","MI03",23894,47.663991760229,598,951.624345486862,5.00869823121681,79.1866293707894,8.32120676045511,561.457993720381,58.9999611068307,49.8278948500666
"Audiovisual Technologies","Louisiana","1995",3.58203426116381,0,"LA","03","LA03",23894,4.72532139332463,78,122.188980160446,3.86722385858351,8.32009460478922,6.80920210142039,76.5156396318879,62.6207367730016,2.79398672370777
"Audiovisual Technologies","Virginia","2005",12.2860228962277,2,"VA","03","VA03",23322,19.3630984196892,89,218.39458135178,8.86610752878528,28.3853214687864,12.9972645351785,134.048607536638,61.3790904091704,10.9345603776427
"Audiovisual Technologies","Nevada","2000",NA,2,"NV","03","NV03",26163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","New Jersey","1990",8.55081593101127,50,"NJ","03","NJ03",13127,88.2922320811155,732,1311.27102848633,6.73333202389408,145.44892298679,11.0922089962355,656.82026512804,50.0903513353941,62.5919726150025
"Audiovisual Technologies","Indiana","1990",5.89990592355093,2,"IN","03","IN03",13127,10.8658701000956,417,365.485588701542,2.97299549859098,16.7016124750823,4.56970479586295,228.531230618331,62.528109912687,24.6026077012074
"Audiovisual Technologies","Illinois","1980",3.35030648961309,3,"IL","03","IL03",8904,2.75340008360088,45,99.7665369649805,2.75984329752507,5.29487036748322,5.30726085976282,59.0772466400093,59.2154929269984,1.50763792032589
"Audiovisual Technologies","Missouri","1990",8.5129672044487,1,"MO","03","MO03",13127,8.18752349253798,183,191.567829178076,4.27395535443851,14.7316077223143,7.69002174609406,108.022411134041,56.388596977641,15.5787299841411
"Audiovisual Technologies","Mississippi","2010",8.67266759689385,0,"MS","03","MS03",30080,0.0821373750963809,169,18.6785800067253,0.439741003153383,0.17562284747551,0.94023661012923,13.7780795732804,73.7640632656208,14.6568082387506
"Audiovisual Technologies","Connecticut","2005",10.9613884948418,54,"CT","03","CT03",23322,53.2513317607552,626,673.383292501321,7.90802687767172,83.2243826246563,12.3591398170149,351.86817928898,52.2537733275124,68.6182919777098
"Audiovisual Technologies","Rhode Island","2010",8.77753028968491,5,"RI","03","RI03",30080,2.89055511893201,203,42.610510640342,6.7836669298099,5.65115289289767,13.2623449190664,21.7998434894051,51.1607187095426,17.8183864880604
"Audiovisual Technologies","New Mexico","1995",0.352945724711853,2,"NM","03","NM03",23894,0.716668639922678,36,22.7809963011001,3.14590560680646,1.22554714807459,5.37969073817642,12.6643390351356,55.5916820658282,0.127060460896267
"Audiovisual Technologies","Oklahoma","1985",NA,2,"OK","03","OK03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Rhode Island","1985",NA,1,"RI","03","RI03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Illinois","2005",15.0479611441849,44,"IL","03","IL03",23322,64.2562721849395,1676,982.775616083009,6.53824445106218,114.326527852062,11.6330244647019,522.436537679917,53.1592897839856,252.203828776538
"Audiovisual Technologies","Maine","1990",4.85536922422562,1,"ME","03","ME03",13127,1.26017524448033,506,30.134265263967,4.18186816051952,1.4778387760056,4.90418055014841,15.1778668820815,50.3674695537721,24.5681682745816
"Audiovisual Technologies","Oklahoma","2010",8.23833158808669,1,"OK","03","OK03",30080,15.1807161036748,274,248.07489071432,6.11940856245574,24.23654955663,9.7698519535137,168.431374425558,67.8953738286725,22.5730285513575
"Audiovisual Technologies","Maryland","2005",8.33534326217205,10,"MD","03","MD03",23322,21.4260382614016,103,247.058870154201,8.67244242152835,31.0681203674283,12.5751892041104,138.514128384482,56.0652318607419,8.58540356003722
"Audiovisual Technologies","West Virginia","1990",9.76678227620608,1,"WV","03","WV03",13127,4.65893395552743,103,81.3625162127108,5.72614291247742,5.75755595702851,7.07642317990288,49.5149850429834,60.8572440330305,10.0597857444923
"Audiovisual Technologies","West Virginia","2000",7.20795588497892,1,"WV","03","WV03",26163,8.43971405898811,81,100.505836575875,8.39723775903966,10.1486178835872,10.0975408288112,62.1214109480915,61.8087596347639,5.83844426683292
"Audiovisual Technologies","Maine","2005",10.0485177112756,8,"ME","03","ME03",23322,2.77946834753738,463,31.8492097804679,8.72696172588227,3.10508067234365,9.74931778134068,15.8233810850744,49.6821779696975,46.5246370032058
"Audiovisual Technologies","Utah","2010",5.85703265029275,0,"UT","03","UT03",30080,6.13942817906384,46,117.324830667243,5.23284640101165,10.2445811666556,8.73180988917112,72.5566240471401,61.8425133320033,2.69423501913467
"Audiovisual Technologies","Utah","2000",5.99489708985548,0,"UT","03","UT03",26163,3.684812883951,40,106.887159533074,3.44738591618277,6.82977204426122,6.38970300464191,68.5006535408486,64.0868873680309,2.39795883594219
"Audiovisual Technologies","Arizona","1980",4.99570248144266,1,"AZ","03","AZ03",8904,0.426827942783717,92,24.3873757025508,1.75020038231942,0.834982935403857,3.42383266485095,16.5202104650373,67.7408289704141,4.59604628292725
"Audiovisual Technologies","Texas","2000",16.8972816673258,67,"TX","03","TX03",26163,63.4645920263256,477,1138.00259403372,5.57684071715262,97.1177330943457,8.53405199632329,741.852972242802,65.189040528744,80.600033553144
"Audiovisual Technologies","Wisconsin","2000",5.14367296785659,8,"WI","03","WI03",26163,13.2561850910167,1103,297.263294422828,4.45940865883062,22.73209713236,7.64712548062724,157.798464363146,53.0837366481895,56.7347128354581
"Audiovisual Technologies","Arkansas","2000",4.33181939261433,1,"AR","03","AR03",26163,0.970806210472515,111,18.6121919584955,5.21596925626696,1.05463010053349,5.66634012203009,12.7019063493886,68.2450856820812,4.80831952580191
"Audiovisual Technologies","North Carolina","1990",7.46859821158488,1,"NC","03","NC03",13127,8.17519737600878,166,287.566988518999,2.84288451122708,15.1527881187947,5.26930723058066,196.892227708612,68.4682997595199,12.3978730312309
"Audiovisual Technologies","South Dakota","2010",3.10186023332134,0,"SD","03","SD03",30080,0.0132262851493016,41,3.50223375126099,0.377652837836406,0.0638022705479437,1.82175934216188,1.82366910445677,52.0715986989775,1.27176269566175
"Audiovisual Technologies","North Carolina","1995",3.61030514867494,15,"NC","03","NC03",23894,12.5759845376204,193,345.856943843974,3.6361810168813,21.951766031221,6.34706528868308,242.357604745127,70.0745233134489,6.96788893694263
"Audiovisual Technologies","Washington","2010",29.884504669454,64,"WA","03","WA03",30080,24.084127010657,480,324.540327616852,7.42099670247773,35.5443323256153,10.952208185227,183.373018628154,56.5023829163821,143.445622413379
"Audiovisual Technologies","Indiana","1995",5.88041127220918,221,"IN","03","IN03",23894,16.79025595343,644,439.569678628044,3.8197029435321,24.6568382671319,5.60931280430651,281.302529341499,63.9949803224558,37.8698485930271
"Audiovisual Technologies","Michigan","2010",7.93328236079727,22,"MI","03","MI03",30080,93.5283558171513,647,1072.85093913628,8.71774003315389,142.312655119802,13.2649047438382,606.14454633133,56.4984868092968,51.3283368743584
"Audiovisual Technologies","Indiana","2010",12.4543791718708,84,"IN","03","IN03",30080,33.2939222544986,778,495.56607580343,6.7183618653721,45.3444545208256,9.15003200074005,303.691453210437,61.2817277127134,96.8950699571551
"Audiovisual Technologies","Texas","1990",10.3657378195207,3,"TX","03","TX03",13127,34.0292067550103,346,921.247538069847,3.69381793153083,56.0690751498414,6.08621166763871,591.307220233439,64.1854871571561,35.8654528555416
"Audiovisual Technologies","Texas","1995",14.5370856893133,24,"TX","03","TX03",23894,52.8993406781916,513,1107.98482009896,4.77437413569141,82.8309346893977,7.47581854794724,727.848951845686,65.6912386020487,74.5752495861771
"Audiovisual Technologies","Kansas","1995",4.68819743373132,9,"KS","03","KS03",23894,2.37659485904872,235,64.7187394917615,3.67218965899553,5.17275455756679,7.99266889032234,35.3958662323809,54.6918350238986,11.0172639692686
"Audiovisual Technologies","North Carolina","2010",12.0469243769505,6,"NC","03","NC03",30080,25.3042569584904,150,389.91535764039,6.48967948111138,39.8508342482102,10.2203807742715,261.646894373623,67.1035108637435,18.0703865654257
"Audiovisual Technologies","Virginia","1995",12.735843191665,5,"VA","03","VA03",23894,13.875209527646,121,248.519959648364,5.58313688255796,21.8994075389898,8.81193106983265,158.271179091546,63.6855000763268,15.4103702619146
"Audiovisual Technologies","New Mexico","2005",5.30603361614255,1,"NM","03","NM03",23322,0.994616503502948,34,20.0195032905798,4.96823766836895,1.63711780199916,8.17761449041299,10.7261285521218,53.5783950102749,1.80405142948847
"Audiovisual Technologies","Kansas","2005",8.63710456025988,6,"KS","03","KS03",23322,3.33308674685038,226,56.8735888936927,5.86051770546877,6.74552483570563,11.8605577156635,29.9787150651056,52.7111364840039,19.5198563061873
"Audiovisual Technologies","Alaska","1995",6.72231381552343,2,"AK","03","AK03",23894,0.00715990099020994,180,1.03549983186818,0.691443954876602,0.0135704050253427,1.3105173567107,0.439110626542102,42.4056685504126,12.1001648679422
"Audiovisual Technologies","Connecticut","1990",7.4905885909473,67,"CT","03","CT03",13127,24.5921652870489,875,637.124465581015,3.85986830134084,44.6324497879472,7.00529522865604,337.513730888155,52.9745362360814,65.5426501707889
"Audiovisual Technologies","Washington","1990",6.32684856572979,2,"WA","03","WA03",13127,8.03434687528648,74,239.352164096652,3.35670534068878,13.6154208184656,5.68844692499527,137.990256776348,57.6515601173451,4.68186793864005
"Audiovisual Technologies","Tennessee","1985",NA,1,"TN","03","TN03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","New Hampshire","2005",16.5635727272531,10,"NH","03","NH03",23322,6.37691923908411,643,104.647403564394,6.09371950175533,8.32862725695946,7.95875193581316,58.454529526097,55.8585569589666,106.503772636238
"Audiovisual Technologies","Tennessee","1995",5.69272063312458,2,"TN","03","TN03",23894,4.53259837265783,221,114.422731421434,3.9612744044395,5.73401966308904,5.01125920685276,80.6689779164472,70.5008322335292,12.5809125992053
"Audiovisual Technologies","Missouri","1985",NA,2,"MO","03","MO03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Rhode Island","1990",4.73171248564384,6,"RI","03","RI03",13127,0.960676351722514,223,31.4257337752798,3.05697349373654,2.24662769355831,7.14900631954555,16.4046271544844,52.201254143471,10.5517188429858
"Audiovisual Technologies","Oregon","2005",8.73830522356094,8,"OR","03","OR03",23322,1.97454375790304,108,116.932098765432,1.68862423470565,7.64598266423229,6.53882273982807,72.4978798030868,61.999981671858,9.43736964144581
"Audiovisual Technologies","Rhode Island","1995",3.0304179315007,16,"RI","03","RI03",23894,1.49624007667968,255,37.7957438631887,3.95875282173491,3.19459593024983,8.45226367766031,20.192702323332,53.4258629660118,7.72756572532678
"Audiovisual Technologies","South Dakota","2000",3.88071817908851,0,"SD","03","SD03",26163,0.00877586159070482,39,3.19066147859922,0.275048344976968,0.0519848212030313,1.6292803718511,1.72172461354294,53.9613689854311,1.51348008984452
"Audiovisual Technologies","North Carolina","2005",7.79161834831344,52,"NC","03","NC03",23322,17.5488918456869,155,303.932459047894,5.77394461278041,28.2471202312053,9.29388072589972,205.266047984693,67.5367312289428,12.0770084398858
"Audiovisual Technologies","Rhode Island","2000",7.14945244903688,8,"RI","03","RI03",26163,1.8015966671248,196,38.8197146562905,4.64093227648922,3.94044532993672,10.1506292996365,20.5812156467239,53.0174315523692,14.0129268001123
"Audiovisual Technologies","Oklahoma","2000",7.07692143336789,0,"OK","03","OK03",26163,9.4264188450519,213,226.005188067445,4.17088604277476,16.0215859425065,7.08903458345626,159.015932403885,70.3594168627805,15.0738426530736
"Audiovisual Technologies","Maryland","1985",NA,1,"MD","03","MD03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Illinois","2010",16.282748622966,75,"IL","03","IL03",30080,90.9295223271164,2222,1260.80415045396,7.21202593554098,160.29818722102,12.7139641127691,665.935252972047,52.8182947948161,361.802674402305
"Audiovisual Technologies","North Dakota","2005",4.8432097483025,3,"ND","03","ND03",23322,10.4018513713467,296,99.1875390306,10.4870545967852,13.6670533497836,13.7790023659799,56.02461898171,56.4835255811983,14.3359008549754
"Audiovisual Technologies","Utah","1995",4.83972117812497,0,"UT","03","UT03",23894,3.10304068472401,50,104.067733102753,2.98175101177633,5.65543262990288,5.43437669034159,67.2075609938151,64.5805947626983,2.41986058906248
"Audiovisual Technologies","Iowa","2000",2.58017960323012,1,"IA","03","IA03",26163,4.82231463545959,245,150.492866407263,3.20434765486455,5.99736542064622,3.98514930562634,96.0204276106551,63.8039728413472,6.3214400279138
"Audiovisual Technologies","Iowa","1995",2.43772552723646,0,"IA","03","IA03",23894,4.12037853427058,181,146.523226209348,2.81209924246652,5.1512408055498,3.51564795480947,94.2078419944863,64.2955007418994,4.412283204298
"Audiovisual Technologies","Texas","1985",7.75316543745102,1,"TX","03","TX03",8337,6.15829004305693,103,127.883941009752,4.81553038984569,10.6883738492013,8.3578702414139,86.4718352393646,67.6174307396194,7.98576040057455
"Audiovisual Technologies","Alabama","2010",5.40645416486977,2,"AL","03","AL03",30080,0.597874080242923,56,62.4565018974876,0.957264755596203,2.06213679810192,3.30171677159664,42.7939083496423,68.5179397653132,3.02761433232707
"Audiovisual Technologies","Idaho","2005",12.1622414556833,6,"ID","03","ID03",23322,0.073285254206067,54,19.1095258682807,0.383501164347101,0.352575350778451,1.84502406396005,13.4201934602883,70.2277678305144,6.56761038606897
"Audiovisual Technologies","Idaho","2010",4.97890777938307,0,"ID","03","ID03",30080,0.10822536657801,97,24.5156362588269,0.441454447420444,0.47027406758541,1.91826172741524,17.1063455220782,69.7772855718522,4.82954054600158
"Audiovisual Technologies","Kentucky","1990",7.04993189358516,2,"KY","03","KY03",13127,2.87499061761745,907,131.729788153913,2.18249088373112,7.35719837348915,5.58506809780414,88.2643273738983,67.0040760035009,63.9428822748174
"Audiovisual Technologies","Wisconsin","2005",6.45545149694139,9,"WI","03","WI03",23322,15.7255199404999,898,254.338689532594,6.18290515273127,24.9376306379402,9.80489074775408,131.125350356987,51.5554084979993,57.9699544425337
"Audiovisual Technologies","Wisconsin","2010",7.46779662677186,18,"WI","03","WI03",30080,22.6339131080834,1233,326.291444492482,6.93671669610843,35.6090686061143,10.913270699298,167.141819270167,51.2247017478933,92.0779324080971
"Audiovisual Technologies","Nebraska","2005",1.51657796083363,0,"NE","03","NE03",23322,0.271613295150135,34,18.1995484459817,1.49241777045356,0.465893832999098,2.55991973856892,12.7991927249916,70.3269796115056,0.515636506683435
"Audiovisual Technologies","Louisiana","1990",3.28788116017418,0,"LA","03","LA03",13127,3.01446344642394,52,101.595522889946,2.96712233046862,5.63740151741786,5.5488680574287,62.1615928145316,61.1853662900763,1.70969820329057
"Audiovisual Technologies","North Carolina","2000",6.45412352569705,25,"NC","03","NC03",26163,14.7834609905417,177,355.226977950713,4.16169432733594,25.7834357187286,7.25829886780333,247.020633841536,69.5388157922535,11.4237986404838
"Audiovisual Technologies","Indiana","2005",10.8823524044005,175,"IN","03","IN03",23322,23.4905969141492,561,386.285415765961,6.08115035033615,32.2644899708314,8.3525001602389,238.250656696955,61.6773626372952,61.0499969886869
"Audiovisual Technologies","Minnesota","1985",7.11299952893189,17,"MN","03","MN03",8337,2.20444579953341,205,75.8937406927031,2.90464770798332,5.11128460139007,6.7347907149364,48.2955988445423,63.6358129191354,14.5816490343104
"Audiovisual Technologies","Idaho","1995",3.74215682075684,4,"ID","03","ID03",23894,0.0527112024975954,101,21.7454964692319,0.242400547498088,0.270770340315956,1.24517893026298,15.8452212345133,72.8666795763116,3.77957838896441
"Audiovisual Technologies","New Jersey","1985",16.7213548255768,6,"NJ","03","NJ03",8337,16.0525198310681,110,182.025459960609,8.81883217575271,27.4276757284562,15.0680436321335,96.0523595933858,52.7686399551864,18.3934903081344
"Audiovisual Technologies","Vermont","1985",NA,1,"VT","03","VT03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Virginia","1985",NA,1,"VA","03","VA03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","Oregon","2010",30.6679841203088,13,"OR","03","OR03",30080,2.92096303280871,120,150.012345679012,1.94714842940915,10.3509311470528,6.90005285911678,92.4110211376236,61.6022772788043,36.8015809443706
"Audiovisual Technologies","Georgia","1995",5.43523052468379,7,"GA","03","GA03",23894,3.02616011116317,373,166.715472930778,1.81516451830459,8.56191654306467,5.13564601566387,115.535241276221,69.3008508719476,20.2734098570706
"Audiovisual Technologies","Texas","2005",21.962549944635,67,"TX","03","TX03",23322,74.2649566880733,516,973.675841860018,7.62727732324185,106.836917151511,10.9725344471338,616.455497785112,63.3121898770225,113.326757714317
"Audiovisual Technologies","Maine","2000",8.2830747290695,5,"ME","03","ME03",26163,2.39659326874922,453,37.2243839169909,6.43823487876533,2.75017581483005,7.38810297294066,19.0421244210963,51.1549753612029,37.5223285226848
"Audiovisual Technologies","Oklahoma","1990",5.79823625337366,5,"OK","03","OK03",13127,5.0369351759525,224,182.958039102656,2.75305485381066,9.38621522182636,5.13025569571164,126.746501639405,69.2762680782165,12.988049207557
"Audiovisual Technologies","Oklahoma","2005",6.83385103087763,0,"OK","03","OK03",23322,11.0130837939407,169,193.370202238555,5.69533654433178,17.4094837275165,9.00318845715376,132.137026383332,68.3337064623425,11.5492082421832
"Audiovisual Technologies","Nevada","1985",NA,1,"NV","03","NV03",8337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","New Hampshire","1980",NA,1,"NH","03","NH03",8904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Audiovisual Technologies","New Hampshire","2000",13.7168153934108,75,"NH","03","NH03",26163,5.36837318678789,854,122.30869001297,4.38920013469084,7.38882609341176,6.0411292874024,70.3451694823005,57.5144492798025,117.141603459728
"Audiovisual Technologies","Georgia","2005",10.6565191014859,22,"GA","03","GA03",23322,4.20858231970696,275,146.506364990152,2.8726276295162,10.7076033518578,7.30862672934211,97.853180240281,66.7910778121199,29.3054275290862
"Audiovisual Technologies","Maine","2010",8.61497461313203,5,"ME","03","ME03",30080,3.74874526321003,646,40.8593937647115,9.17474518784383,4.18898600665866,10.2521981377915,20.1696216205653,49.3634872233099,55.6527360008329
"Audiovisual Technologies","Idaho","2000",8.45517276688423,0,"ID","03","ID03",26163,0.0611933209032386,81,22.3346303501946,0.273984032615546,0.300880813171434,1.34714928545398,16.1500877879407,72.3096265069821,6.84868994117622
"Audiovisual Technologies","Iowa","1990",4.82747388298442,2,"IA","03","IA03",13127,2.68448684843371,113,121.828529567181,2.20349605956082,3.4384367417282,2.82235758236918,76.5348044160694,62.8217419088731,5.4550454877724
"Audiovisual Technologies","Alabama","2005",6.79622189888309,0,"AL","03","AL03",23322,0.413652896566868,50,48.6837920930009,0.849672711970884,1.48776979314951,3.05598584084703,33.5724850309392,68.9602916855892,3.39811094944154
"Audiovisual Technologies","District of Columbia","2000",NA,1,"DC","03","DC03",26163,NA,NA,NA,NA,NA,NA,NA,NA,NA
