"onshored_patents","N_inv_nonwestern_log","N_inv_anglosaxon_log","N_patents_state_log","N_patents_TechGroup_log","imputed_N_inv_nonwestern_log","imputed_N_inv_anglosaxon_log","regio_tech"
817,7.20762367439317,6.88599309165394,10.0207815797585,10.7497849125897,6.43602089821852,6.85487090323671,"CA02"
116,4.95554661304328,5.33477877760274,10.0207815797585,10.0459848807647,4.93412311554863,5.58244313331107,"CA03"
47,3.76639217941211,5.06023041451023,8.85366542803745,9.79272357555127,4.00228287585203,5.32837809827585,"CA03"
165,4.92274035948226,5.34160962142076,10.1285891855565,10.1710689532809,4.90972189215722,5.42581377218528,"CA03"
115,4.6892020822523,5.37817410477878,9.90678211948556,10.109118652099,4.74290859972308,5.44077270132032,"CA03"
43,3.88912376096465,5.41774133481633,8.91543225443266,9.8914655773088,4.30346006261644,5.74610966920121,"CA03"
43,3.71136212944254,5.09800239619731,9.0831885863157,9.94669070983678,3.98006511280366,5.19351898204446,"CA03"
93,4.74553515839257,5.31928388296255,9.83798857030343,10.1243885912976,4.57019566031232,5.39970820086458,"CA03"
107,4.86913575256133,5.24737915638545,10.0073519495664,10.0422489945777,4.71561022877346,5.31751970713224,"CA03"
65,4.43314488127509,5.11428064809915,9.45774717542607,10.1223419184319,4.170372642616,5.13459525708732,"CA03"
160,5.10956655765444,5.51125937521981,10.3076184376312,10.1864083078862,5.10468408311702,5.58988689432471,"CA03"
116,5.63121076440516,6.04048650373374,9.45774717542607,10.1829736293884,4.8853808218234,5.63848346053115,"CA04"
301,6.45958445312845,6.50427305345859,9.90678211948556,10.6655075973824,5.77203946709285,6.21971947206428,"CA04"
503,6.98840522856808,6.92791843068615,10.1285891855565,11.0603373022929,6.21887663367037,6.33236361081139,"CA04"
215,6.37946099105485,6.47502589288092,9.83798857030343,10.4948234669494,5.4408767760074,6.01782881207022,"CA04"
35,4.75862117793018,5.53682178172505,8.85366542803745,9.00270100719794,4.30093930075374,5.37549594028261,"CA04"
96,5.16248558040399,5.81186709923309,9.0831885863157,9.45077359182735,4.5303751088814,5.37824804249666,"CA04"
566,7.46990858215031,7.21679743991235,10.3076184376312,11.111820836139,6.54565430789838,6.46624785955035,"CA04"
407,6.58553429620972,6.71420042242071,10.0207815797585,10.9068729912612,6.03198285217984,6.39995837490171,"CA04"
22,4.57379370105768,5.55886472591438,8.91543225443266,8.72599438101457,3.95115982284083,5.17768151361547,"CA04"
381,6.5531776252337,6.53894431898138,10.0073519495664,10.9850384532759,5.9385825771196,6.24260256587488,"CA04"
59,3.29613054476346,4.94922204614323,10.0207815797585,9.96744778149501,3.49741058456675,4.84596722971264,"CA05"
21,2.81740294074701,4.62592812394607,9.45774717542607,10.068111764371,2.57591908676124,4.31355819538602,"CA05"
27,3.63317680791557,4.97923950111048,9.90678211948556,10.0902990146029,3.32793343383926,4.69407737294231,"CA05"
95,4.47348904066543,5.48087615149322,10.3076184376312,10.2402454626345,4.2764313783403,5.23401855010665,"CA05"
13,2.21603201973574,4.42467851531453,9.0831885863157,9.8567103609772,2.25265533888141,4.09964645530264,"CA05"
9,2.31002445681666,4.68785943355681,8.91543225443266,9.79110242194134,2.32995097395083,4.60539309575062,"CA05"
26,3.10551837656567,4.92117113150728,9.83798857030343,10.1216185620268,2.84867290052532,4.57690954724924,"CA05"
47,3.86073995284801,5.10133504839588,10.1285891855565,10.0659889818808,3.91263100843118,4.99944993456861,"CA05"
10,2.57664397848002,4.45435612559698,8.85366542803745,9.73370702723648,2.41855972188039,4.28053779222563,"CA05"
49,3.54623878377361,4.97980342902212,10.0073519495664,9.91773556580133,3.59769764875084,4.77973063520818,"CA05"
83,5.97834999534461,6.07324988260989,10.1285891855565,9.92485757827232,6.68541817646373,7.21281461737457,"CA06"
122,6.12171868778899,6.22022160456511,10.3076184376312,10.0370126951411,6.84566696207,7.32550251776548,"CA06"
65,5.02670756840503,5.67188922930051,9.90678211948556,9.78408445528835,6.39515711146247,7.27652686166003,"CA06"
13,4.00897590519714,5.39503008357489,9.0831885863157,9.35677565020573,5.65270489810826,6.9576311227276,"CA06"
67,5.74678650055548,6.03783600422581,10.0073519495664,9.82984101236783,6.54019541555344,7.15627185010368,"CA06"
30,4.63494325212708,5.38342474624337,9.45774717542607,9.59362803513964,6.06026746476471,7.22820293163476,"CA06"
87,5.48689683409597,6.02319795441392,10.0207815797585,9.80482676571216,6.43903891732163,7.19631847199121,"CA06"
14,3.76786710747663,5.28573974056997,8.85366542803745,9.18080856937014,5.06581570631679,6.51367354034897,"CA06"
46,5.09523244742019,5.86329641368387,9.83798857030343,9.74132150194574,6.32395960435615,7.3030581414834,"CA06"
16,3.842331563144,5.41296094957326,8.91543225443266,9.31271643859305,3.62808425217198,5.36879622885373,"CA06"
10,3.02621706676694,4.48836248418331,9.83798857030343,9.4501443641835,3.51750131515253,4.62830174929598,"CA07"
18,3.23424730866327,4.60596018862581,9.0831885863157,9.26084335414929,2.81613235869785,4.43633215129442,"CA07"
28,3.61704855822815,4.6300456443825,10.0073519495664,9.49401442303042,3.77791087356181,4.7194524173391,"CA07"
37,3.56781676421909,4.57371964067144,10.0207815797585,9.46467246474641,3.53756624200774,4.75597289111584,"CA07"
27,3.92943507499478,4.79515304148571,10.3076184376312,9.8871040732856,4.15262749189612,5.01190613250519,"CA07"
14,2.8888608429138,4.80345398037908,8.85366542803745,9.09099361434362,2.83761406171844,4.57917127340576,"CA07"
19,3.38884127639497,4.56435014454702,9.90678211948556,9.522958929718,3.65942404311338,4.65899443978354,"CA07"
9,2.96963362292184,4.41499066919669,9.45774717542607,9.31524078180155,2.80839402379695,4.35500275661709,"CA07"
32,3.82711314947622,4.79483681321889,10.1285891855565,9.72292444875704,4.05656291482916,4.99119954789256,"CA07"
14,2.89443756231308,4.57758670618211,8.91543225443266,9.14398687142616,2.7569058459372,4.73169056480343,"CA07"
8,1.78364621019656,3.76940604117408,8.91543225443266,8.86573515212478,1.8169666006429,3.9620992896173,"CA08"
47,3.68724228897766,4.82395706124507,10.3076184376312,9.61627203789599,3.73125521450094,4.74787418572856,"CA08"
10,1.01727327770037,3.47286552397058,8.85366542803745,8.80762148953604,1.87946524363407,3.70367378473959,"CA08"
17,2.83128048946809,3.94887927893367,9.90678211948556,9.39124425768252,3.02800183030662,4.28549507192379,"CA08"
39,3.10141623175106,4.66346655551191,10.1285891855565,9.21383426123044,3.19817279339048,4.47478491986499,"CA08"
8,2.21956032191985,4.14722950171789,9.45774717542607,9.27322127001538,2.59195757638808,4.19362541169946,"CA08"
24,2.73462355562734,4.11830555306316,10.0207815797585,9.25846364715791,3.15487361034907,4.37467927078822,"CA08"
11,2.39230699004631,4.18954641045945,9.83798857030343,9.34757739028127,2.90170306451692,4.19646337044,"CA08"
4,1.89658725349381,3.86078354371289,9.0831885863157,8.99069070991623,2.19881072530407,3.81027225654188,"CA08"
14,2.9961952887024,4.29378250990837,10.0073519495664,9.10941445338622,3.1402799829411,4.19931659340634,"CA08"
42,4.66889374097062,5.80075341361151,9.0831885863157,10.0853506709299,4.35225773915289,5.52997660849466,"CA09"
260,5.91892134928421,6.3193230687516,10.0207815797585,10.4706178925126,5.30828761110774,5.87101204656558,"CA09"
39,4.52250320536522,6.00026405870292,8.85366542803745,9.91348738711446,4.2639084878772,5.65353330818329,"CA09"
145,5.80434095843384,6.44997966987894,9.83798857030343,10.4512909914237,5.25358320848069,5.89604335958197,"CA09"
204,5.75119311221256,6.12898319008433,10.0073519495664,10.3644504371297,5.25718980365962,5.68502005353956,"CA09"
299,6.26604331534503,6.66450269477574,10.3076184376312,10.5151534912282,5.67530997233997,5.99366649684187,"CA09"
85,5.00864183114776,5.88887335849258,9.45774717542607,10.295934963563,4.62551778922028,5.52322245758142,"CA09"
28,4.49696461681599,6.15825758659721,8.91543225443266,9.91180288413984,4.23666282481245,5.81412014687643,"CA09"
223,6.0814521402398,6.28667293936732,10.1285891855565,10.3374105334608,5.45733096510374,5.75815086928505,"CA09"
259,6.0601678906256,6.54991561152641,9.90678211948556,10.5288910810096,5.43541813431328,5.97666993836015,"CA09"
10,1.35423300159754,3.69486775159011,7.46106551435428,9.59185425926183,2.59163832488382,4.83352083738061,"CO01"
6,1.23597923133578,3.30567549166296,7.49276030092238,9.58884529850156,2.67634200459111,4.80602515856457,"CO01"
13,2.20589294395509,4.23972041948402,7.27724772663148,9.66656196374813,2.56590622639142,4.98346350806319,"CO01"
8,1.31413825529827,3.69084034503752,6.59441345974978,8.71948076085107,1.53672332111979,4.38798499258834,"CO01"
5,0.871563907193383,3.97386381792255,6.5206211275587,8.76577054398726,0.582237449750658,3.0858424895937,"CO01"
6,1.86286645869914,4.33783674006345,7.43543801981455,9.66332499605232,2.43465028655136,4.99038609473388,"CO01"
3,1.9809690180839,3.73470618106545,7.38025578842646,9.52864863796972,2.6030082951085,4.76539772738438,"CO01"
1,1.01096186773805,3.67218557132211,6.78897174299217,9.09739561296005,2.05770066583566,4.76304406659527,"CO01"
2,1.79869692085127,4.20397194084543,7.19443685110033,9.5085913957772,2.28344473839012,4.93805128166177,"CO01"
2,-1.19103852771199,3.58438259617959,6.5206211275587,10.3451881532264,0.780391152432148,3.95131299200895,"CO010"
10,0.563832941102643,3.01192556795487,7.46106551435428,10.3611338940306,1.31884694524268,3.79406864617425,"CO010"
8,-0.588094212074093,3.08198094140253,7.43543801981455,10.5578419283769,1.16344946172415,3.7927818907182,"CO010"
29,1.19900653755995,3.23662654055406,7.47363710849621,10.5359819858841,1.61316688493041,3.95059033676206,"CO010"
13,0.996519239577303,3.2271865276084,7.38025578842646,10.1315390402029,2.09049638844852,3.82598411873045,"CO011"
89,1.18572634911329,3.35096253486452,7.46106551435428,10.1330107108144,2.03458535338467,3.98008707136663,"CO011"
63,0.855930158047342,2.876799234695,7.27724772663148,10.1196467700759,1.79367196241824,3.82225189521192,"CO011"
13,2.36329833961705,4.05978100456097,7.47363710849621,10.4233522009528,2.33902116999301,4.04940614302889,"CO011"
23,-0.750340986050021,2.98286376757675,7.43543801981455,10.0491451249585,1.43335047904344,3.58193151553213,"CO011"
22,1.67224772362088,3.3667111462938,7.49276030092238,10.2728763320616,2.08786980073346,3.85847547397147,"CO011"
18,2.58294447345085,3.21014678940519,7.47363710849621,10.3751772595535,3.2800753617506,4.31215779214515,"CO012"
39,2.75001561385499,3.91022809001261,7.46106551435428,10.2834297034132,3.24962292298347,4.41381288999177,"CO012"
32,2.24661158262057,3.77727972570435,7.27724772663148,10.4193305681139,3.16702970516366,4.41575508024949,"CO012"
17,2.42297631699718,3.52551058886595,7.49276030092238,10.2485301017451,2.9715284880784,4.00447322972597,"CO012"
7,1.46415421354466,2.78336763100795,6.78897174299217,10.0798748698419,1.80168537613089,3.67818720075762,"CO012"
26,1.94141407770444,3.43621866719682,7.38025578842646,10.2350908120458,2.91136465440089,4.02207376281777,"CO012"
24,2.33417743065103,4.17750830885762,7.38025578842646,10.7882463367971,3.33066573504663,4.90359753745454,"CO02"
7,2.04694402419154,4.3962157819969,7.19443685110033,10.1517138842178,2.54286214808052,4.94064818451142,"CO02"
6,2.66187119664982,4.77243147487984,7.43543801981455,10.622278113076,3.20322732906432,5.21618847461741,"CO02"
20,2.84171541759426,4.71033141770214,7.46106551435428,10.7497849125897,3.47380270746473,5.03601995220504,"CO02"
1,1.22640575557348,3.85978092872615,6.59441345974978,9.08885047438847,1.50206966913965,4.19560937602529,"CO02"
21,2.37798322963282,4.69155236510521,7.27724772663148,10.7113018080742,3.30416739608594,5.19110268182061,"CO02"
6,1.81655172440202,4.04784615898256,6.78897174299217,9.46622213187817,1.96921174713109,4.55308282605307,"CO02"
32,2.41918502024078,4.75850667831484,7.47363710849621,11.1603563662156,3.90523224669124,5.28849283960155,"CO02"
21,2.31862875340596,4.47420527665386,7.49276030092238,10.886819920141,3.57701398198768,5.0007576723167,"CO02"
1,1.39376615314475,4.28725826131971,6.5206211275587,8.97246382105991,0.72793330472868,3.1437502054618,"CO02"
23,1.66646632809229,2.84632628773598,7.49276030092238,10.1710689532809,1.92460340696288,3.6069628211536,"CO03"
18,0.976505916046461,2.87232095650989,7.47363710849621,10.1864083078862,2.11724078408293,3.77103594329304,"CO03"
14,1.12835466661185,3.12603066138163,7.46106551435428,10.0459848807647,1.9752993255614,3.76359218227939,"CO03"
1,1.00061227661817,3.37086202882329,6.5206211275587,8.72599438101457,0.895843227689691,3.35883056258379,"CO04"
3,1.45381007181438,4.22762839525433,7.19443685110033,10.1829736293884,1.87625336796939,3.81963250949947,"CO04"
5,1.45235693354217,4.04026549044878,6.59441345974978,9.00270100719794,1.25131512756291,3.55664498925093,"CO04"
7,1.69604897196343,3.85851214109591,7.27724772663148,10.6655075973824,2.84525607259866,4.4008685210326,"CO04"
32,2.10641951661061,3.94863107339707,7.49276030092238,11.0603373022929,3.28994144576268,4.51351265977971,"CO04"
8,1.43333704568917,4.52878468925138,7.43543801981455,10.4948234669494,2.48865781850908,4.19897786103854,"CO04"
21,2.43161280931999,4.19985418105932,7.47363710849621,11.111820836139,3.62612917840061,4.64739690851867,"CO04"
2,1.5880310701317,3.85852220039071,6.78897174299217,9.45077359182735,1.4614080810863,3.55939709146499,"CO04"
29,2.64410749673618,4.30551776157122,7.46106551435428,10.9068729912612,3.11276410328079,4.58110742387004,"CO04"
7,2.22880551956151,3.58808529580682,7.38025578842646,10.9850384532759,2.99833431770605,4.4237516148432,"CO04"
8,2.29698064830942,4.20501136627348,7.47363710849621,10.0370126951411,3.83213128757859,5.5066515667338,"CO06"
14,2.24980557615809,4.36294757782688,7.46106551435428,9.80482676571216,3.42276040845619,5.37746752095953,"CO06"
8,1.84050611423999,3.94031663510261,7.38025578842646,9.82984101236783,3.53815074459191,5.337420899072,"CO06"
11,2.38086230997437,4.14914828725773,7.49276030092238,9.92485757827232,3.66675396261159,5.39396366634289,"CO06"
7,-0.383571795387169,3.32303508985836,7.19443685110033,9.59362803513964,3.05354933484754,5.40935198060308,"CO06"
12,2.2016940513216,3.99205168586496,7.27724772663148,9.78408445528835,3.39803508905051,5.45767591062834,"CO06"
4,1.79507461912878,3.77555270425282,7.43543801981455,9.74132150194574,3.31850944139584,5.48420719045172,"CO06"
3,1.97980583244738,3.57006670733667,7.43543801981455,10.4512909914237,2.24256158170482,4.07719240855029,"CO09"
10,1.07490196693214,3.57400910834202,7.38025578842646,10.3644504371297,2.25731907302703,3.86616910250789,"CO09"
8,1.28858104093877,3.35971850081292,7.49276030092238,10.3374105334608,2.49007967848592,3.93929991825337,"CO09"
28,2.05881719801042,3.76355461015129,7.46106551435428,10.4706178925126,2.31760681565461,4.0521610955339,"CO09"
2,1.15943113344465,3.37235257018143,6.59441345974978,9.91348738711446,1.20898834465476,3.83468235715161,"CO09"
18,1.78963643560991,3.71236828952,7.27724772663148,10.5288910810096,2.44639113719871,4.15781898732848,"CO09"
2,1.41427413210613,4.01115162007282,6.5206211275587,9.91180288413984,1.23080687505073,3.99526919584475,"CO09"
9,1.77076131926972,3.32231736298226,7.47363710849621,10.5151534912282,2.68091582329228,4.1748155458102,"CO09"
17,3.39929359204369,5.19239322686943,8.19007704971905,8.71948076085107,2.82394594035515,4.95488024125914,"CT01"
38,3.57281664286298,5.61305720732417,8.66008067896479,9.09739561296005,3.37681632268037,5.32993931526607,"CT01"
1,1.05512366524874,2.69495297125601,7.47816969415979,8.76577054398726,1.91351460169239,3.6527377382645,"CT01"
26,3.46959932999746,5.27342547016198,8.81966534934065,9.59185425926183,3.88777492453266,5.40041608605142,"CT01"
29,3.89336201340738,5.23685995676229,9.01322999770879,9.64723954557388,4.13193061820775,5.45114686754532,"CT01"
19,3.9127991233074,5.41740926516579,8.82614739914356,9.66656196374813,3.86055458794059,5.55035875673399,"CT01"
28,3.93731846876082,5.65856064513552,8.85395110151461,9.5085913957772,3.58922594068787,5.50494653033258,"CT01"
15,4.11475249029424,5.27390841435781,8.84692850009902,9.58884529850156,4.00388048214268,5.37292040723537,"CT01"
45,3.85490045400721,5.77537865839474,8.95389853526046,9.66332499605232,3.7435365519168,5.55728134340468,"CT01"
30,3.78224694212773,5.25680646917289,8.73246584834988,9.52864863796972,3.90945842169196,5.33229297605518,"CT01"
21,2.37666659288912,4.16755188113015,8.66008067896479,10.3857284994463,1.98321830405534,4.09126995501094,"CT010"
59,1.83979153343354,3.84019847450013,8.84692850009902,10.3787585348883,2.46607450895906,4.22968663273187,"CT010"
44,3.14263040410389,4.35253971013979,9.01322999770879,10.5359819858841,2.97252795779357,4.51748558543286,"CT010"
40,0.989532949858705,3.81972222882514,8.73246584834988,10.2737744322947,2.34457206126792,4.20244786450937,"CT010"
14,2.4488223076347,4.40734107816761,8.19007704971905,10.2350908120458,2.11709013845659,4.23320864492804,"CT010"
12,2.41899302837946,4.6424475890914,7.47816969415979,10.3451881532264,2.11633225753611,4.51820824067976,"CT010"
22,2.22495277478478,4.01647592226155,8.85395110151461,10.5433130671637,2.17490773987378,4.13422849829592,"CT010"
35,2.07930451347949,4.14501249810648,8.95389853526046,10.5578419283769,2.43892374720143,4.359677139389,"CT010"
57,2.63718351991858,4.5003420906263,8.81966534934065,10.3611338940306,2.62064505559913,4.36096389484505,"CT010"
62,2.58354650779999,4.33350827015964,8.82614739914356,10.5226921318832,2.56144216212301,4.40406088613299,"CT010"
0,1.59074707398609,3.2507016469251,7.47816969415979,9.15345250976914,1.53395666017347,3.62582065526573,"CT011"
14,2.79444934796592,3.6721684752924,8.95389853526046,10.0491451249585,2.72570301605791,4.14882676420293,"CT011"
41,2.59429102900736,3.81937506010932,8.82614739914356,10.1196467700759,3.1306049996328,4.38914714388272,"CT011"
57,2.59966925662529,3.73255420299754,9.01322999770879,10.4233522009528,3.68022284006433,4.6163013916997,"CT011"
29,2.3266093843097,3.96581678699364,8.81966534934065,10.1330107108144,3.34979701864277,4.54698232003744,"CT011"
2,1.45702912170098,3.08439072885677,8.66008067896479,9.64962702855986,1.64998608630355,3.44497670628536,"CT011"
28,2.72122357977444,4.1189912405435,8.73246584834988,10.1315390402029,3.43179013528996,4.39287936740126,"CT011"
48,3.04879744060666,3.85388665380761,8.84692850009902,10.2728763320616,3.43338901359792,4.42537072264227,"CT011"
